temp_vern_min,temp_vern_inter,temp_vern_max,daily_vern_rate,photoperiod_min,photoperiod_max,coeff_primordia_emission_vegetative,derivationLength,option_tallage,option_senescence,option_floraison,cutting_height,cutting_end,HCOUP,meteo_filename,cutting_dates,PS_compensation_point,leaf_primary_induction_coeff,value_C,leaf_number_max,PPRM,coeff_primordia_emission_reproductive,leaf_secondary_induction_coeff,increase_growth_C,Premiecroiss,increase_growth_Premiecroiss,site,sowing_date,Scenario,name
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.21,EXMES,2005_09_15,133,simulation_133
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.21,EXMES,2002_09_15,134,simulation_134
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.21,THEIX,2009_09_15,135,simulation_135
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,ERDRE-EN-ANJOU,2009_09_15,136,simulation_136
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,ERDRE-EN-ANJOU,2012_09_15,137,simulation_137
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,ERDRE-EN-ANJOU,2016_09_15,138,simulation_138
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,GUYANCOURT,2007_09_15,139,simulation_139
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2007_09_15,140,simulation_140
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2008_09_15,141,simulation_141
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2009_09_15,142,simulation_142
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2010_09_15,143,simulation_143
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2011_09_15,144,simulation_144
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2012_09_15,145,simulation_145
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2014_09_15,146,simulation_146
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,LUSIGNAN,2016_09_15,147,simulation_147
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,PLOUDANIEL,2009_09_15,148,simulation_148
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,PLOUDANIEL,2010_09_15,149,simulation_149
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,PLOUDANIEL,2013_09_15,150,simulation_150
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,PLOUDANIEL,2015_09_15,151,simulation_151
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2006_09_15,152,simulation_152
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2007_09_15,153,simulation_153
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2010_09_15,154,simulation_154
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2011_09_15,155,simulation_155
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2012_09_15,156,simulation_156
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2013_09_15,157,simulation_157
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2015_09_15,158,simulation_158
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2016_09_15,159,simulation_159
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,EXMES,2005_09_15,160,simulation_160
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,EXMES,2002_09_15,161,simulation_161
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,80,1.5,THEIX,2009_09_15,162,simulation_162
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,ERDRE-EN-ANJOU,2009_09_15,163,simulation_163
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,ERDRE-EN-ANJOU,2012_09_15,164,simulation_164
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,ERDRE-EN-ANJOU,2016_09_15,165,simulation_165
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,GUYANCOURT,2007_09_15,166,simulation_166
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2007_09_15,167,simulation_167
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2008_09_15,168,simulation_168
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2009_09_15,169,simulation_169
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2010_09_15,170,simulation_170
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2011_09_15,171,simulation_171
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2012_09_15,172,simulation_172
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2014_09_15,173,simulation_173
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,LUSIGNAN,2016_09_15,174,simulation_174
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,PLOUDANIEL,2009_09_15,175,simulation_175
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,PLOUDANIEL,2010_09_15,176,simulation_176
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,PLOUDANIEL,2013_09_15,177,simulation_177
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,PLOUDANIEL,2015_09_15,178,simulation_178
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2006_09_15,179,simulation_179
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2007_09_15,180,simulation_180
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2010_09_15,181,simulation_181
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2011_09_15,182,simulation_182
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2012_09_15,183,simulation_183
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2013_09_15,184,simulation_184
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2015_09_15,185,simulation_185
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2016_09_15,186,simulation_186
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,EXMES,2005_09_15,187,simulation_187
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,EXMES,2002_09_15,188,simulation_188
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.05,THEIX,2009_09_15,189,simulation_189
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,ERDRE-EN-ANJOU,2009_09_15,190,simulation_190
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,ERDRE-EN-ANJOU,2012_09_15,191,simulation_191
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,ERDRE-EN-ANJOU,2016_09_15,192,simulation_192
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,GUYANCOURT,2007_09_15,193,simulation_193
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2007_09_15,194,simulation_194
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2008_09_15,195,simulation_195
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2009_09_15,196,simulation_196
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2010_09_15,197,simulation_197
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2011_09_15,198,simulation_198
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2012_09_15,199,simulation_199
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2014_09_15,200,simulation_200
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,LUSIGNAN,2016_09_15,201,simulation_201
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,PLOUDANIEL,2009_09_15,202,simulation_202
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,PLOUDANIEL,2010_09_15,203,simulation_203
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,PLOUDANIEL,2013_09_15,204,simulation_204
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,PLOUDANIEL,2015_09_15,205,simulation_205
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2006_09_15,206,simulation_206
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2007_09_15,207,simulation_207
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2010_09_15,208,simulation_208
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2011_09_15,209,simulation_209
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2012_09_15,210,simulation_210
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2013_09_15,211,simulation_211
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2015_09_15,212,simulation_212
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2016_09_15,213,simulation_213
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,EXMES,2005_09_15,214,simulation_214
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,EXMES,2002_09_15,215,simulation_215
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.34,THEIX,2009_09_15,216,simulation_216
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,ERDRE-EN-ANJOU,2009_09_15,217,simulation_217
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,ERDRE-EN-ANJOU,2012_09_15,218,simulation_218
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,ERDRE-EN-ANJOU,2016_09_15,219,simulation_219
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,GUYANCOURT,2007_09_15,220,simulation_220
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2007_09_15,221,simulation_221
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2008_09_15,222,simulation_222
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2009_09_15,223,simulation_223
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2010_09_15,224,simulation_224
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2011_09_15,225,simulation_225
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2012_09_15,226,simulation_226
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2014_09_15,227,simulation_227
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,LUSIGNAN,2016_09_15,228,simulation_228
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,PLOUDANIEL,2009_09_15,229,simulation_229
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,PLOUDANIEL,2010_09_15,230,simulation_230
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,PLOUDANIEL,2013_09_15,231,simulation_231
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,PLOUDANIEL,2015_09_15,232,simulation_232
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2006_09_15,233,simulation_233
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2007_09_15,234,simulation_234
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2010_09_15,235,simulation_235
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2011_09_15,236,simulation_236
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2012_09_15,237,simulation_237
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2013_09_15,238,simulation_238
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2015_09_15,239,simulation_239
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2016_09_15,240,simulation_240
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,EXMES,2005_09_15,241,simulation_241
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,EXMES,2002_09_15,242,simulation_242
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.63,THEIX,2009_09_15,243,simulation_243
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,ERDRE-EN-ANJOU,2009_09_15,244,simulation_244
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,ERDRE-EN-ANJOU,2012_09_15,245,simulation_245
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,ERDRE-EN-ANJOU,2016_09_15,246,simulation_246
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,GUYANCOURT,2007_09_15,247,simulation_247
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2007_09_15,248,simulation_248
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2008_09_15,249,simulation_249
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2009_09_15,250,simulation_250
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2010_09_15,251,simulation_251
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2011_09_15,252,simulation_252
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2012_09_15,253,simulation_253
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2014_09_15,254,simulation_254
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,LUSIGNAN,2016_09_15,255,simulation_255
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,PLOUDANIEL,2009_09_15,256,simulation_256
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,PLOUDANIEL,2010_09_15,257,simulation_257
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,PLOUDANIEL,2013_09_15,258,simulation_258
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,PLOUDANIEL,2015_09_15,259,simulation_259
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2006_09_15,260,simulation_260
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2007_09_15,261,simulation_261
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2010_09_15,262,simulation_262
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2011_09_15,263,simulation_263
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2012_09_15,264,simulation_264
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2013_09_15,265,simulation_265
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.1,4.5,1,1,88,0.92,THEIX,2015_09_15,266,simulation_266
