date,site,mean_temperature,daylength
2019_05_18,treatment_4_bloc_1,17.3567254,16
2019_05_18,treatment_4_bloc_4,17.71802871,16
2019_05_18,treatment_4_bloc_6,18.45764251,16
2019_05_18,treatment_4_bloc_9,17.73753647,16
2019_05_18,treatment_4_bloc_2,17.61148993,16
2019_05_18,treatment_4_bloc_5,18.38182658,16
2019_05_18,treatment_4_bloc_7,18.0425918,16
2019_05_18,treatment_4_bloc_3,17.75378861,16
2019_05_18,treatment_4_bloc_8,18.48434707,16
2019_05_19,treatment_1_bloc_1,17.36902222,16
2019_05_19,treatment_1_bloc_3,17.72437731,16
2019_05_19,treatment_1_bloc_6,18.43635,16
2019_05_19,treatment_1_bloc_4,17.70162708,16
2019_05_19,treatment_1_bloc_7,18.02454931,16
2019_05_19,treatment_1_bloc_8,18.46236343,16
2019_05_19,treatment_1_bloc_5,18.37451921,16
2019_05_19,treatment_1_bloc_2,17.60369583,16
2019_05_19,treatment_1_bloc_9,17.73153935,16
2019_05_19,treatment_2_bloc_5,18.37451921,16
2019_05_19,treatment_2_bloc_8,18.46236343,16
2019_05_19,treatment_2_bloc_3,17.72437731,16
2019_05_19,treatment_2_bloc_7,18.02454931,16
2019_05_19,treatment_2_bloc_6,18.43635,16
2019_05_19,treatment_2_bloc_2,17.60369583,16
2019_05_19,treatment_2_bloc_9,17.73153935,16
2019_05_19,treatment_2_bloc_1,17.36902222,16
2019_05_19,treatment_2_bloc_4,17.70162708,16
2019_05_19,treatment_3_bloc_7,18.02454931,16
2019_05_19,treatment_3_bloc_9,17.73153935,16
2019_05_19,treatment_3_bloc_2,17.60369583,16
2019_05_19,treatment_3_bloc_8,18.46236343,16
2019_05_19,treatment_3_bloc_4,17.70162708,16
2019_05_19,treatment_3_bloc_5,18.37451921,16
2019_05_19,treatment_3_bloc_6,18.43635,16
2019_05_19,treatment_3_bloc_3,17.72437731,16
2019_05_19,treatment_3_bloc_1,17.36902222,16
2019_05_19,treatment_4_bloc_1,17.36902222,16
2019_05_19,treatment_4_bloc_3,17.72437731,16
2019_05_19,treatment_4_bloc_6,18.43635,16
2019_05_19,treatment_4_bloc_4,17.70162708,16
2019_05_19,treatment_4_bloc_7,18.02454931,16
2019_05_19,treatment_4_bloc_8,18.46236343,16
2019_05_19,treatment_4_bloc_5,18.37451921,16
2019_05_19,treatment_4_bloc_2,17.60369583,16
2019_05_19,treatment_4_bloc_9,17.73153935,16
2019_05_20,treatment_1_bloc_1,17.42886389,16
2019_05_20,treatment_1_bloc_7,18.03546667,16
2019_05_20,treatment_1_bloc_6,18.56932454,16
2019_05_20,treatment_1_bloc_2,17.61503426,16
2019_05_20,treatment_1_bloc_8,18.64600995,16
2019_05_20,treatment_1_bloc_3,17.64875208,16
2019_05_20,treatment_1_bloc_9,17.76853472,16
2019_05_20,treatment_1_bloc_4,17.72674282,16
2019_05_20,treatment_1_bloc_5,18.41333727,16
2019_05_20,treatment_2_bloc_3,17.64875208,16
2019_05_20,treatment_2_bloc_7,18.03546667,16
2019_05_20,treatment_2_bloc_8,18.64600995,16
2019_05_20,treatment_2_bloc_5,18.41333727,16
2019_05_20,treatment_2_bloc_1,17.42886389,16
2019_05_20,treatment_2_bloc_6,18.56932454,16
2019_05_20,treatment_2_bloc_9,17.76853472,16
2019_05_20,treatment_2_bloc_2,17.61503426,16
2019_05_20,treatment_2_bloc_4,17.72674282,16
2019_05_20,treatment_3_bloc_8,18.64600995,16
2019_05_20,treatment_3_bloc_9,17.76853472,16
2019_05_20,treatment_3_bloc_6,18.56932454,16
2019_05_20,treatment_3_bloc_7,18.03546667,16
2019_05_20,treatment_3_bloc_3,17.64875208,16
2019_05_20,treatment_3_bloc_4,17.72674282,16
2019_05_20,treatment_3_bloc_1,17.42886389,16
2019_05_20,treatment_3_bloc_2,17.61503426,16
2019_05_20,treatment_3_bloc_5,18.41333727,16
2019_05_20,treatment_4_bloc_1,17.42886389,16
2019_05_20,treatment_4_bloc_7,18.03546667,16
2019_05_20,treatment_4_bloc_6,18.56932454,16
2019_05_20,treatment_4_bloc_2,17.61503426,16
2019_05_20,treatment_4_bloc_8,18.64600995,16
2019_05_20,treatment_4_bloc_3,17.64875208,16
2019_05_20,treatment_4_bloc_9,17.76853472,16
2019_05_20,treatment_4_bloc_4,17.72674282,16
2019_05_20,treatment_4_bloc_5,18.41333727,16
2019_05_21,treatment_1_bloc_1,17.45834614,16
2019_05_21,treatment_1_bloc_6,18.47045219,16
2019_05_21,treatment_1_bloc_4,17.70418731,16
2019_05_21,treatment_1_bloc_3,17.68267354,16
2019_05_21,treatment_1_bloc_9,17.80269507,16
2019_05_21,treatment_1_bloc_7,18.0404765,16
2019_05_21,treatment_1_bloc_5,18.39313105,16
2019_05_21,treatment_1_bloc_2,17.63671359,16
2019_05_21,treatment_1_bloc_8,18.56972748,16
2019_05_21,treatment_2_bloc_2,17.63671359,16
2019_05_21,treatment_2_bloc_6,18.47045219,16
2019_05_21,treatment_2_bloc_9,17.80269507,16
2019_05_21,treatment_2_bloc_3,17.68267354,16
2019_05_21,treatment_2_bloc_5,18.39313105,16
2019_05_21,treatment_2_bloc_7,18.0404765,16
2019_05_21,treatment_2_bloc_4,17.70418731,16
2019_05_21,treatment_2_bloc_8,18.56972748,16
2019_05_21,treatment_2_bloc_1,17.45834614,16
2019_05_21,treatment_3_bloc_7,18.0404765,16
2019_05_21,treatment_3_bloc_9,17.80269507,16
2019_05_21,treatment_3_bloc_5,18.39313105,16
2019_05_21,treatment_3_bloc_6,18.47045219,16
2019_05_21,treatment_3_bloc_8,18.56972748,16
2019_05_21,treatment_3_bloc_3,17.68267354,16
2019_05_21,treatment_3_bloc_4,17.70418731,16
2019_05_21,treatment_3_bloc_1,17.45834614,16
2019_05_21,treatment_3_bloc_2,17.63671359,16
2019_05_21,treatment_4_bloc_1,17.45834614,16
2019_05_21,treatment_4_bloc_6,18.47045219,16
2019_05_21,treatment_4_bloc_4,17.70418731,16
2019_05_21,treatment_4_bloc_3,17.68267354,16
2019_05_21,treatment_4_bloc_9,17.80269507,16
2019_05_21,treatment_4_bloc_7,18.0404765,16
2019_05_21,treatment_4_bloc_5,18.39313105,16
2019_05_21,treatment_4_bloc_2,17.63671359,16
2019_05_21,treatment_4_bloc_8,18.56972748,16
2019_05_22,treatment_1_bloc_7,18.06182835,16
2019_05_22,treatment_1_bloc_3,17.6924883,16
2019_05_22,treatment_1_bloc_2,17.64497406,16
2019_05_22,treatment_1_bloc_6,18.49860574,16
2019_05_22,treatment_1_bloc_9,17.82344452,16
2019_05_22,treatment_1_bloc_8,18.59159092,16
2019_05_22,treatment_1_bloc_1,17.48839866,16
2019_05_22,treatment_1_bloc_4,17.73057864,16
2019_05_22,treatment_1_bloc_5,18.41088858,16
2019_05_22,treatment_2_bloc_2,17.64497406,16
2019_05_22,treatment_2_bloc_6,18.49860574,16
2019_05_22,treatment_2_bloc_5,18.41088858,16
2019_05_22,treatment_2_bloc_9,17.82344452,16
2019_05_22,treatment_2_bloc_8,18.59159092,16
2019_05_22,treatment_2_bloc_1,17.48839866,16
2019_05_22,treatment_2_bloc_7,18.06182835,16
2019_05_22,treatment_2_bloc_3,17.6924883,16
2019_05_22,treatment_2_bloc_4,17.73057864,16
2019_05_22,treatment_3_bloc_8,18.59159092,16
2019_05_22,treatment_3_bloc_9,17.82344452,16
2019_05_22,treatment_3_bloc_4,17.73057864,16
2019_05_22,treatment_3_bloc_6,18.49860574,16
2019_05_22,treatment_3_bloc_7,18.06182835,16
2019_05_22,treatment_3_bloc_2,17.64497406,16
2019_05_22,treatment_3_bloc_3,17.6924883,16
2019_05_22,treatment_3_bloc_5,18.41088858,16
2019_05_22,treatment_3_bloc_1,17.48839866,16
2019_05_22,treatment_4_bloc_7,18.06182835,16
2019_05_22,treatment_4_bloc_3,17.6924883,16
2019_05_22,treatment_4_bloc_2,17.64497406,16
2019_05_22,treatment_4_bloc_6,18.49860574,16
2019_05_22,treatment_4_bloc_9,17.82344452,16
2019_05_22,treatment_4_bloc_8,18.59159092,16
2019_05_22,treatment_4_bloc_1,17.48839866,16
2019_05_22,treatment_4_bloc_4,17.73057864,16
2019_05_22,treatment_4_bloc_5,18.41088858,16
2019_05_23,treatment_1_bloc_1,17.48683492,16
2019_05_23,treatment_1_bloc_4,17.73478189,16
2019_05_23,treatment_1_bloc_3,17.69149039,16
2019_05_23,treatment_1_bloc_9,17.88841398,16
2019_05_23,treatment_1_bloc_2,17.66970942,16
2019_05_23,treatment_1_bloc_6,18.57157305,16
2019_05_23,treatment_1_bloc_7,18.10810604,16
2019_05_23,treatment_1_bloc_5,18.40825862,16
2019_05_23,treatment_1_bloc_8,18.75695184,16
2019_05_23,treatment_2_bloc_9,17.88841398,16
2019_05_23,treatment_2_bloc_6,18.57157305,16
2019_05_23,treatment_2_bloc_2,17.66970942,16
2019_05_23,treatment_2_bloc_3,17.69149039,16
2019_05_23,treatment_2_bloc_5,18.40825862,16
2019_05_23,treatment_2_bloc_4,17.73478189,16
2019_05_23,treatment_2_bloc_8,18.75695184,16
2019_05_23,treatment_2_bloc_1,17.48683492,16
2019_05_23,treatment_2_bloc_7,18.10810604,16
2019_05_23,treatment_3_bloc_7,18.10810604,16
2019_05_23,treatment_3_bloc_9,17.88841398,16
2019_05_23,treatment_3_bloc_3,17.69149039,16
2019_05_23,treatment_3_bloc_5,18.40825862,16
2019_05_23,treatment_3_bloc_6,18.57157305,16
2019_05_23,treatment_3_bloc_8,18.75695184,16
2019_05_23,treatment_3_bloc_2,17.66970942,16
2019_05_23,treatment_3_bloc_4,17.73478189,16
2019_05_23,treatment_3_bloc_1,17.48683492,16
2019_05_23,treatment_4_bloc_1,17.48683492,16
2019_05_23,treatment_4_bloc_4,17.73478189,16
2019_05_23,treatment_4_bloc_3,17.69149039,16
2019_05_23,treatment_4_bloc_9,17.88841398,16
2019_05_23,treatment_4_bloc_2,17.66970942,16
2019_05_23,treatment_4_bloc_6,18.57157305,16
2019_05_23,treatment_4_bloc_7,18.10810604,16
2019_05_23,treatment_4_bloc_5,18.40825862,16
2019_05_23,treatment_4_bloc_8,18.75695184,16
2019_05_24,treatment_1_bloc_3,17.82708218,16
2019_05_24,treatment_1_bloc_8,18.77806296,16
2019_05_24,treatment_1_bloc_1,17.47926759,16
2019_05_24,treatment_1_bloc_2,17.73735671,16
2019_05_24,treatment_1_bloc_6,18.44128009,16
2019_05_24,treatment_1_bloc_4,17.73314745,16
2019_05_24,treatment_1_bloc_7,18.15281181,16
2019_05_24,treatment_1_bloc_5,18.42136667,16
2019_05_24,treatment_1_bloc_9,17.86212037,16
2019_05_24,treatment_2_bloc_4,17.73314745,16
2019_05_24,treatment_2_bloc_6,18.44128009,16
2019_05_24,treatment_2_bloc_5,18.42136667,16
2019_05_24,treatment_2_bloc_8,18.77806296,16
2019_05_24,treatment_2_bloc_9,17.86212037,16
2019_05_24,treatment_2_bloc_1,17.47926759,16
2019_05_24,treatment_2_bloc_7,18.15281181,16
2019_05_24,treatment_2_bloc_2,17.73735671,16
2019_05_24,treatment_2_bloc_3,17.82708218,16
2019_05_24,treatment_3_bloc_4,17.73314745,16
2019_05_24,treatment_3_bloc_8,18.77806296,16
2019_05_24,treatment_3_bloc_9,17.86212037,16
2019_05_24,treatment_3_bloc_3,17.82708218,16
2019_05_24,treatment_3_bloc_6,18.44128009,16
2019_05_24,treatment_3_bloc_7,18.15281181,16
2019_05_24,treatment_3_bloc_2,17.73735671,16
2019_05_24,treatment_3_bloc_5,18.42136667,16
2019_05_24,treatment_3_bloc_1,17.47926759,16
2019_05_24,treatment_4_bloc_3,17.82708218,16
2019_05_24,treatment_4_bloc_8,18.77806296,16
2019_05_24,treatment_4_bloc_1,17.47926759,16
2019_05_24,treatment_4_bloc_2,17.73735671,16
2019_05_24,treatment_4_bloc_6,18.44128009,16
2019_05_24,treatment_4_bloc_4,17.73314745,16
2019_05_24,treatment_4_bloc_7,18.15281181,16
2019_05_24,treatment_4_bloc_5,18.42136667,16
2019_05_24,treatment_4_bloc_9,17.86212037,16
2019_05_25,treatment_1_bloc_1,17.48058403,16
2019_05_25,treatment_1_bloc_2,17.74143866,16
2019_05_25,treatment_1_bloc_3,17.82280208,16
2019_05_25,treatment_1_bloc_9,17.86440046,16
2019_05_25,treatment_1_bloc_7,18.15662384,16
2019_05_25,treatment_1_bloc_6,18.44603565,16
2019_05_25,treatment_1_bloc_4,17.73364769,16
2019_05_25,treatment_1_bloc_8,18.77900671,16
2019_05_25,treatment_1_bloc_5,18.43394051,16
2019_05_25,treatment_2_bloc_9,17.86440046,16
2019_05_25,treatment_2_bloc_3,17.82280208,16
2019_05_25,treatment_2_bloc_8,18.77900671,16
2019_05_25,treatment_2_bloc_4,17.73364769,16
2019_05_25,treatment_2_bloc_6,18.44603565,16
2019_05_25,treatment_2_bloc_2,17.74143866,16
2019_05_25,treatment_2_bloc_7,18.15662384,16
2019_05_25,treatment_2_bloc_5,18.43394051,16
2019_05_25,treatment_2_bloc_1,17.48058403,16
2019_05_25,treatment_3_bloc_9,17.86440046,16
2019_05_25,treatment_3_bloc_5,18.43394051,16
2019_05_25,treatment_3_bloc_8,18.77900671,16
2019_05_25,treatment_3_bloc_3,17.82280208,16
2019_05_25,treatment_3_bloc_4,17.73364769,16
2019_05_25,treatment_3_bloc_7,18.15662384,16
2019_05_25,treatment_3_bloc_1,17.48058403,16
2019_05_25,treatment_3_bloc_2,17.74143866,16
2019_05_25,treatment_3_bloc_6,18.44603565,16
2019_05_25,treatment_4_bloc_1,17.48058403,16
2019_05_25,treatment_4_bloc_2,17.74143866,16
2019_05_25,treatment_4_bloc_3,17.82280208,16
2019_05_25,treatment_4_bloc_9,17.86440046,16
2019_05_25,treatment_4_bloc_7,18.15662384,16
2019_05_25,treatment_4_bloc_6,18.44603565,16
2019_05_25,treatment_4_bloc_4,17.73364769,16
2019_05_25,treatment_4_bloc_8,18.77900671,16
2019_05_25,treatment_4_bloc_5,18.43394051,16
2019_05_26,treatment_1_bloc_3,17.80599653,16
2019_05_26,treatment_1_bloc_1,17.47587894,16
2019_05_26,treatment_1_bloc_5,18.43218611,16
2019_05_26,treatment_1_bloc_6,18.44189074,16
2019_05_26,treatment_1_bloc_4,17.72940231,16
2019_05_26,treatment_1_bloc_2,17.73936273,16
2019_05_26,treatment_1_bloc_9,17.85754398,16
2019_05_26,treatment_1_bloc_7,18.15444051,16
2019_05_26,treatment_1_bloc_8,18.76490093,16
2019_05_26,treatment_2_bloc_3,17.80599653,16
2019_05_26,treatment_2_bloc_9,17.85754398,16
2019_05_26,treatment_2_bloc_6,18.44189074,16
2019_05_26,treatment_2_bloc_4,17.72940231,16
2019_05_26,treatment_2_bloc_7,18.15444051,16
2019_05_26,treatment_2_bloc_2,17.73936273,16
2019_05_26,treatment_2_bloc_1,17.47587894,16
2019_05_26,treatment_2_bloc_8,18.76490093,16
2019_05_26,treatment_2_bloc_5,18.43218611,16
2019_05_26,treatment_3_bloc_9,17.85754398,16
2019_05_26,treatment_3_bloc_6,18.44189074,16
2019_05_26,treatment_3_bloc_8,18.76490093,16
2019_05_26,treatment_3_bloc_2,17.73936273,16
2019_05_26,treatment_3_bloc_4,17.72940231,16
2019_05_26,treatment_3_bloc_5,18.43218611,16
2019_05_26,treatment_3_bloc_7,18.15444051,16
2019_05_26,treatment_3_bloc_1,17.47587894,16
2019_05_26,treatment_3_bloc_3,17.80599653,16
2019_05_26,treatment_4_bloc_3,17.80599653,16
2019_05_26,treatment_4_bloc_1,17.47587894,16
2019_05_26,treatment_4_bloc_5,18.43218611,16
2019_05_26,treatment_4_bloc_6,18.44189074,16
2019_05_26,treatment_4_bloc_4,17.72940231,16
2019_05_26,treatment_4_bloc_2,17.73936273,16
2019_05_26,treatment_4_bloc_9,17.85754398,16
2019_05_26,treatment_4_bloc_7,18.15444051,16
2019_05_26,treatment_4_bloc_8,18.76490093,16
2019_05_27,treatment_1_bloc_2,17.7423135,16
2019_05_27,treatment_1_bloc_9,17.91272285,16
2019_05_27,treatment_1_bloc_3,17.69074276,16
2019_05_27,treatment_1_bloc_1,17.53189257,16
2019_05_27,treatment_1_bloc_4,17.81012341,16
2019_05_27,treatment_1_bloc_7,18.21444432,16
2019_05_27,treatment_1_bloc_6,18.69740125,16
2019_05_27,treatment_1_bloc_5,18.46570502,16
2019_05_27,treatment_1_bloc_8,18.91020468,16
2019_05_27,treatment_2_bloc_6,18.69740125,16
2019_05_27,treatment_2_bloc_2,17.7423135,16
2019_05_27,treatment_2_bloc_4,17.81012341,16
2019_05_27,treatment_2_bloc_1,17.53189257,16
2019_05_27,treatment_2_bloc_7,18.21444432,16
2019_05_27,treatment_2_bloc_8,18.91020468,16
2019_05_27,treatment_2_bloc_9,17.91272285,16
2019_05_27,treatment_2_bloc_5,18.46570502,16
2019_05_27,treatment_2_bloc_3,17.69074276,16
2019_05_27,treatment_3_bloc_9,17.91272285,16
2019_05_27,treatment_3_bloc_5,18.46570502,16
2019_05_27,treatment_3_bloc_7,18.21444432,16
2019_05_27,treatment_3_bloc_8,18.91020468,16
2019_05_27,treatment_3_bloc_3,17.69074276,16
2019_05_27,treatment_3_bloc_4,17.81012341,16
2019_05_27,treatment_3_bloc_6,18.69740125,16
2019_05_27,treatment_3_bloc_1,17.53189257,16
2019_05_27,treatment_3_bloc_2,17.7423135,16
2019_05_27,treatment_4_bloc_2,17.7423135,16
2019_05_27,treatment_4_bloc_9,17.91272285,16
2019_05_27,treatment_4_bloc_3,17.69074276,16
2019_05_27,treatment_4_bloc_1,17.53189257,16
2019_05_27,treatment_4_bloc_4,17.81012341,16
2019_05_27,treatment_4_bloc_7,18.21444432,16
2019_05_27,treatment_4_bloc_6,18.69740125,16
2019_05_27,treatment_4_bloc_5,18.46570502,16
2019_05_27,treatment_4_bloc_8,18.91020468,16
2019_05_28,treatment_1_bloc_1,17.50374595,16
2019_05_28,treatment_1_bloc_4,17.79723367,16
2019_05_28,treatment_1_bloc_2,17.76670542,16
2019_05_28,treatment_1_bloc_3,17.76313525,16
2019_05_28,treatment_1_bloc_5,18.36170866,16
2019_05_28,treatment_1_bloc_9,17.91330477,16
2019_05_28,treatment_1_bloc_7,18.25861139,16
2019_05_28,treatment_1_bloc_6,18.54375822,16
2019_05_28,treatment_1_bloc_8,18.80320611,16
2019_05_28,treatment_2_bloc_1,17.50374595,16
2019_05_28,treatment_2_bloc_7,18.25861139,16
2019_05_28,treatment_2_bloc_4,17.79723367,16
2019_05_28,treatment_2_bloc_9,17.91330477,16
2019_05_28,treatment_2_bloc_6,18.54375822,16
2019_05_28,treatment_2_bloc_5,18.36170866,16
2019_05_28,treatment_2_bloc_3,17.76313525,16
2019_05_28,treatment_2_bloc_8,18.80320611,16
2019_05_28,treatment_2_bloc_2,17.76670542,16
2019_05_28,treatment_3_bloc_8,18.80320611,16
2019_05_28,treatment_3_bloc_9,17.91330477,16
2019_05_28,treatment_3_bloc_6,18.54375822,16
2019_05_28,treatment_3_bloc_7,18.25861139,16
2019_05_28,treatment_3_bloc_2,17.76670542,16
2019_05_28,treatment_3_bloc_4,17.79723367,16
2019_05_28,treatment_3_bloc_5,18.36170866,16
2019_05_28,treatment_3_bloc_1,17.50374595,16
2019_05_28,treatment_3_bloc_3,17.76313525,16
2019_05_28,treatment_4_bloc_1,17.50374595,16
2019_05_28,treatment_4_bloc_4,17.79723367,16
2019_05_28,treatment_4_bloc_2,17.76670542,16
2019_05_28,treatment_4_bloc_3,17.76313525,16
2019_05_28,treatment_4_bloc_5,18.36170866,16
2019_05_28,treatment_4_bloc_9,17.91330477,16
2019_05_28,treatment_4_bloc_7,18.25861139,16
2019_05_28,treatment_4_bloc_6,18.54375822,16
2019_05_28,treatment_4_bloc_8,18.80320611,16
2019_05_29,treatment_1_bloc_3,17.75249352,16
2019_05_29,treatment_1_bloc_1,17.49594468,16
2019_05_29,treatment_1_bloc_4,17.81526181,16
2019_05_29,treatment_1_bloc_8,18.82105602,16
2019_05_29,treatment_1_bloc_6,18.53941019,16
2019_05_29,treatment_1_bloc_9,17.96158796,16
2019_05_29,treatment_1_bloc_2,17.77446366,16
2019_05_29,treatment_1_bloc_5,18.35126273,16
2019_05_29,treatment_1_bloc_7,18.25180417,16
2019_05_29,treatment_2_bloc_1,17.49594468,16
2019_05_29,treatment_2_bloc_9,17.96158796,16
2019_05_29,treatment_2_bloc_4,17.81526181,16
2019_05_29,treatment_2_bloc_5,18.35126273,16
2019_05_29,treatment_2_bloc_7,18.25180417,16
2019_05_29,treatment_2_bloc_6,18.53941019,16
2019_05_29,treatment_2_bloc_8,18.82105602,16
2019_05_29,treatment_2_bloc_3,17.75249352,16
2019_05_29,treatment_2_bloc_2,17.77446366,16
2019_05_29,treatment_3_bloc_5,18.35126273,16
2019_05_29,treatment_3_bloc_8,18.82105602,16
2019_05_29,treatment_3_bloc_9,17.96158796,16
2019_05_29,treatment_3_bloc_6,18.53941019,16
2019_05_29,treatment_3_bloc_7,18.25180417,16
2019_05_29,treatment_3_bloc_3,17.75249352,16
2019_05_29,treatment_3_bloc_4,17.81526181,16
2019_05_29,treatment_3_bloc_1,17.49594468,16
2019_05_29,treatment_3_bloc_2,17.77446366,16
2019_05_29,treatment_4_bloc_3,17.75249352,16
2019_05_29,treatment_4_bloc_1,17.49594468,16
2019_05_29,treatment_4_bloc_4,17.81526181,16
2019_05_29,treatment_4_bloc_8,18.82105602,16
2019_05_29,treatment_4_bloc_6,18.53941019,16
2019_05_29,treatment_4_bloc_9,17.96158796,16
2019_05_29,treatment_4_bloc_2,17.77446366,16
2019_05_29,treatment_4_bloc_5,18.35126273,16
2019_05_29,treatment_4_bloc_7,18.25180417,16
2019_05_30,treatment_1_bloc_2,17.79319259,16
2019_05_30,treatment_1_bloc_3,17.75096759,16
2019_05_30,treatment_1_bloc_9,17.98909954,16
2019_05_30,treatment_1_bloc_7,18.26387917,16
2019_05_30,treatment_1_bloc_6,18.56031111,16
2019_05_30,treatment_1_bloc_1,17.49880394,16
2019_05_30,treatment_1_bloc_8,18.82687662,16
2019_05_30,treatment_1_bloc_4,17.84465278,16
2019_05_30,treatment_1_bloc_5,18.36364306,16
2019_05_30,treatment_2_bloc_5,18.36364306,16
2019_05_30,treatment_2_bloc_3,17.75096759,16
2019_05_30,treatment_2_bloc_8,18.82687662,16
2019_05_30,treatment_2_bloc_1,17.49880394,16
2019_05_30,treatment_2_bloc_4,17.84465278,16
2019_05_30,treatment_2_bloc_6,18.56031111,16
2019_05_30,treatment_2_bloc_7,18.26387917,16
2019_05_30,treatment_2_bloc_9,17.98909954,16
2019_05_30,treatment_2_bloc_2,17.79319259,16
2019_05_30,treatment_3_bloc_9,17.98909954,16
2019_05_30,treatment_3_bloc_7,18.26387917,16
2019_05_30,treatment_3_bloc_4,17.84465278,16
2019_05_30,treatment_3_bloc_5,18.36364306,16
2019_05_30,treatment_3_bloc_6,18.56031111,16
2019_05_30,treatment_3_bloc_2,17.79319259,16
2019_05_30,treatment_3_bloc_8,18.82687662,16
2019_05_30,treatment_3_bloc_1,17.49880394,16
2019_05_30,treatment_3_bloc_3,17.75096759,16
2019_05_30,treatment_4_bloc_2,17.79319259,16
2019_05_30,treatment_4_bloc_3,17.75096759,16
2019_05_30,treatment_4_bloc_9,17.98909954,16
2019_05_30,treatment_4_bloc_7,18.26387917,16
2019_05_30,treatment_4_bloc_6,18.56031111,16
2019_05_30,treatment_4_bloc_1,17.49880394,16
2019_05_30,treatment_4_bloc_8,18.82687662,16
2019_05_30,treatment_4_bloc_4,17.84465278,16
2019_05_30,treatment_4_bloc_5,18.36364306,16
2019_05_31,treatment_1_bloc_1,17.57583218,16
2019_05_31,treatment_1_bloc_4,17.86438241,16
2019_05_31,treatment_1_bloc_6,18.61554745,16
2019_05_31,treatment_1_bloc_9,17.99315046,16
2019_05_31,treatment_1_bloc_2,17.86488125,16
2019_05_31,treatment_1_bloc_5,18.48303403,16
2019_05_31,treatment_1_bloc_7,18.33138403,16
2019_05_31,treatment_1_bloc_3,17.73856389,16
2019_05_31,treatment_1_bloc_8,18.89097431,16
2019_05_31,treatment_2_bloc_1,17.57583218,16
2019_05_31,treatment_2_bloc_5,18.48303403,16
2019_05_31,treatment_2_bloc_4,17.86438241,16
2019_05_31,treatment_2_bloc_9,17.99315046,16
2019_05_31,treatment_2_bloc_7,18.33138403,16
2019_05_31,treatment_2_bloc_3,17.73856389,16
2019_05_31,treatment_2_bloc_8,18.89097431,16
2019_05_31,treatment_2_bloc_2,17.86488125,16
2019_05_31,treatment_2_bloc_6,18.61554745,16
2019_05_31,treatment_3_bloc_8,18.89097431,16
2019_05_31,treatment_3_bloc_9,17.99315046,16
2019_05_31,treatment_3_bloc_3,17.73856389,16
2019_05_31,treatment_3_bloc_4,17.86438241,16
2019_05_31,treatment_3_bloc_5,18.48303403,16
2019_05_31,treatment_3_bloc_6,18.61554745,16
2019_05_31,treatment_3_bloc_7,18.33138403,16
2019_05_31,treatment_3_bloc_1,17.57583218,16
2019_05_31,treatment_3_bloc_2,17.86488125,16
2019_05_31,treatment_4_bloc_1,17.57583218,16
2019_05_31,treatment_4_bloc_4,17.86438241,16
2019_05_31,treatment_4_bloc_6,18.61554745,16
2019_05_31,treatment_4_bloc_9,17.99315046,16
2019_05_31,treatment_4_bloc_2,17.86488125,16
2019_05_31,treatment_4_bloc_5,18.48303403,16
2019_05_31,treatment_4_bloc_7,18.33138403,16
2019_05_31,treatment_4_bloc_3,17.73856389,16
2019_05_31,treatment_4_bloc_8,18.89097431,16
2019_06_01,treatment_1_bloc_1,17.65532461,16
2019_06_01,treatment_1_bloc_3,17.88453624,16
2019_06_01,treatment_1_bloc_6,18.54968025,16
2019_06_01,treatment_1_bloc_4,17.91132461,16
2019_06_01,treatment_1_bloc_7,18.40595416,16
2019_06_01,treatment_1_bloc_8,18.8918458,16
2019_06_01,treatment_1_bloc_5,18.56939963,16
2019_06_01,treatment_1_bloc_2,17.97204677,16
2019_06_01,treatment_1_bloc_9,18.00726094,16
2019_06_01,treatment_2_bloc_5,18.56939963,16
2019_06_01,treatment_2_bloc_1,17.65532461,16
2019_06_01,treatment_2_bloc_4,17.91132461,16
2019_06_01,treatment_2_bloc_8,18.8918458,16
2019_06_01,treatment_2_bloc_7,18.40595416,16
2019_06_01,treatment_2_bloc_3,17.88453624,16
2019_06_01,treatment_2_bloc_6,18.54968025,16
2019_06_01,treatment_2_bloc_9,18.00726094,16
2019_06_01,treatment_2_bloc_2,17.97204677,16
2019_06_01,treatment_3_bloc_7,18.40595416,16
2019_06_01,treatment_3_bloc_9,18.00726094,16
2019_06_01,treatment_3_bloc_2,17.97204677,16
2019_06_01,treatment_3_bloc_8,18.8918458,16
2019_06_01,treatment_3_bloc_4,17.91132461,16
2019_06_01,treatment_3_bloc_5,18.56939963,16
2019_06_01,treatment_3_bloc_6,18.54968025,16
2019_06_01,treatment_3_bloc_3,17.88453624,16
2019_06_01,treatment_3_bloc_1,17.65532461,16
2019_06_01,treatment_4_bloc_1,17.65532461,16
2019_06_01,treatment_4_bloc_3,17.88453624,16
2019_06_01,treatment_4_bloc_6,18.54968025,16
2019_06_01,treatment_4_bloc_4,17.91132461,16
2019_06_01,treatment_4_bloc_7,18.40595416,16
2019_06_01,treatment_4_bloc_8,18.8918458,16
2019_06_01,treatment_4_bloc_5,18.56939963,16
2019_06_01,treatment_4_bloc_2,17.97204677,16
2019_06_01,treatment_4_bloc_9,18.00726094,16
2019_06_02,treatment_1_bloc_1,17.67874207,16
2019_06_02,treatment_1_bloc_7,18.41914401,16
2019_06_02,treatment_1_bloc_6,18.58838574,16
2019_06_02,treatment_1_bloc_2,18.00695091,16
2019_06_02,treatment_1_bloc_8,18.90656101,16
